,x,y,class,0,1
698,91,6,3,0.09667628,0.59850806
699,92,6,3,0.0774202,0.5343737
700,93,6,3,0.016369397,0.30273718
701,94,6,3,0.023425203,0.4358711
702,95,6,3,0.06772839,0.5232331
703,96,6,3,0.090550266,0.565531
704,97,6,3,0.03834419,0.44013068
705,98,6,3,0.051220674,0.46370587
706,99,6,3,0.009162464,0.30671683
707,100,6,3,0.12138861,0.5937143
708,101,6,3,0.04686525,0.32996458
709,102,6,3,0.01368858,0.31748885
710,103,6,3,0.024417263,0.35481644
711,104,6,3,0.025844056,0.3883085
712,105,6,3,0.08394331,0.51152545
713,106,6,3,0.031152474,0.42711774
714,107,6,3,0.16540623,0.6700343
715,108,6,3,0.107180856,0.57616526
716,109,6,3,0.023240605,0.3755079
717,110,6,3,0.016781794,0.33120477
718,111,6,3,0.09247303,0.5789234
719,112,6,3,0.023798589,0.36406073
720,113,6,3,0.13040431,0.5998796
721,114,6,3,0.20489934,0.69956946
722,115,6,3,0.022566903,0.3896172
723,116,6,3,0.05134909,0.49157345
724,117,6,3,0.26138058,0.708153
725,118,6,3,0.21259582,0.7150585
726,119,6,3,0.07871622,0.58753383
727,120,6,3,0.059628375,0.51232153
728,121,6,3,0.19311835,0.699909
729,122,6,3,0.09488633,0.55709845
730,123,6,3,0.04256848,0.45205995
731,124,6,3,0.14536716,0.60336393
732,125,6,3,0.050848708,0.4823826
733,126,6,3,0.048661735,0.44674352
734,127,6,3,0.068689644,0.50026906
735,0,7,3,0.20269594,0.43944287
736,1,7,3,0.358514,0.62845075
737,2,7,3,0.30144036,0.5778719
738,3,7,3,0.2995139,0.5700376
739,4,7,3,0.30203754,0.5621319
740,5,7,3,0.16739686,0.40541083
741,6,7,3,0.29832682,0.43360138
742,7,7,3,0.0936757,0.46226653
743,8,7,3,0.29538795,0.49310574
744,9,7,3,0.26231804,0.40979972
745,10,7,3,0.36672494,0.5713086
746,11,7,3,0.23586553,0.5871707
747,12,7,3,0.3704867,0.6015174
748,13,7,3,0.30762774,0.41647574
749,14,7,3,0.38738987,0.58477557
750,15,7,3,0.22346288,0.3844291
751,19,7,3,0.037420563,0.2569897
752,27,7,3,0.09448879,0.2624849
753,31,7,3,0.11922415,0.27398455
754,32,7,3,0.19265512,0.3331388
755,33,7,3,0.4000683,0.6085098
756,34,7,3,0.334101,0.56592035
757,35,7,3,0.40134618,0.6234061
758,36,7,3,0.31985,0.5390353
759,37,7,3,0.369436,0.60795623
760,38,7,3,0.4019848,0.5294922
761,39,7,3,0.3085069,0.549881
762,40,7,2,0.45720217,0.6725
763,41,7,2,0.43967214,0.6634131
764,42,7,3,0.32800367,0.53058416
765,43,7,2,0.45300812,0.66999835
766,45,7,2,0.429858,0.6324252
767,46,7,3,0.3201494,0.5293962
768,49,7,3,0.2081834,0.39387769
769,52,7,3,0.05140282,0.2556033
770,53,7,3,0.034211203,0.2799576
771,55,7,3,0.32711905,0.6195353
772,56,7,3,0.35099903,0.5806088
773,57,7,3,0.271847,0.39285302
774,58,7,3,0.36521146,0.61175466
775,59,7,3,0.29439265,0.45298925
776,60,7,3,0.23808724,0.36136916
777,61,7,3,0.31500727,0.42431697
778,64,7,3,0.2858222,0.37432763
779,65,7,3,0.26156774,0.5104202
780,66,7,3,0.17009507,0.37292087
781,67,7,3,0.29389113,0.57240885
782,68,7,3,0.11540471,0.33812547
783,69,7,3,0.3663389,0.5680003
784,70,7,3,0.3116982,0.5404145
785,71,7,3,0.16175772,0.40386868
786,72,7,3,0.1277925,0.34564674
787,73,7,3,0.18246399,0.69442594
788,74,7,3,0.13350627,0.57037956
789,75,7,3,0.30229905,0.7053797
790,76,7,3,0.11833645,0.5741465
791,77,7,3,0.064942084,0.48207116
792,78,7,3,0.15488599,0.5854929
793,79,7,3,0.14161709,0.60808414
794,80,7,3,0.04238427,0.42756486
795,81,7,3,0.10074714,0.59917593
796,82,7,3,0.10461354,0.536087
797,83,7,3,0.017359432,0.32130787
798,84,7,3,0.13727905,0.6342563
799,85,7,3,0.07708328,0.5341765
800,86,7,3,0.03735801,0.4127305
801,87,7,3,0.038144447,0.32211167
802,88,7,3,0.049163077,0.44109306
803,89,7,3,0.009920421,0.34801295
804,90,7,3,0.09669157,0.5684645
805,91,7,3,0.11698236,0.6036015
806,92,7,3,0.13145788,0.61546767
807,93,7,3,0.11638482,0.62588495
808,94,7,3,0.24698761,0.7158005
809,95,7,3,0.08759738,0.5469333
810,96,7,3,0.06931784,0.5191772
811,97,7,3,0.035576597,0.428574
812,98,7,3,0.06910515,0.5087574
813,99,7,3,0.017418278,0.28283823
814,100,7,3,0.018837633,0.33631176
815,101,7,3,0.14056036,0.64085203
816,102,7,3,0.23130403,0.72065175
817,103,7,3,0.059654124,0.47825697
818,104,7,3,0.06849296,0.5346612
819,105,7,3,0.06961787,0.52110076
820,106,7,3,0.033950806,0.40685827
821,107,7,3,0.055514887,0.49461055
822,108,7,3,0.017411318,0.3965508
823,109,7,3,0.10340883,0.59368944
824,110,7,3,0.047068544,0.4671709
825,111,7,3,0.04861504,0.34675118
826,112,7,3,0.11949504,0.5373122
827,113,7,3,0.07577745,0.5521389
828,114,7,3,0.033131037,0.3908226
829,115,7,3,0.08359304,0.57146746
830,116,7,3,0.11467115,0.57966924
831,117,7,3,0.11440473,0.61437225
832,118,7,3,0.06831189,0.49570286
833,119,7,3,0.24721326,0.7372182
834,120,7,3,0.19099317,0.683234
835,121,7,3,0.14680403,0.609548
836,122,7,3,0.09536082,0.5856476
837,123,7,3,0.23363425,0.7067225
838,124,7,3,0.05460426,0.45395437
839,125,7,3,0.08779778,0.5658683
840,126,7,3,0.112720825,0.5956036
841,127,7,3,0.040193003,0.46533245
842,0,8,3,0.3840554,0.4897885
843,1,8,2,0.42163458,0.63019764
844,2,8,3,0.24462315,0.5333353
845,3,8,2,0.42745894,0.6562458
846,4,8,2,0.4382447,0.68247277
847,5,8,3,0.3010808,0.5885223
848,6,8,3,0.2956835,0.40965092
849,7,8,3,0.34850976,0.51571685
850,8,8,3,0.14713036,0.3917472
851,9,8,3,0.24470723,0.50461775
852,10,8,3,0.29518518,0.4504109
853,11,8,3,0.35860997,0.58600456
854,12,8,3,0.41533068,0.6273658
855,13,8,3,0.3751651,0.61380565
856,14,8,3,0.32318768,0.43583053
857,15,8,3,0.24348484,0.37415785
858,17,8,3,0.31575966,0.44428292
859,18,8,3,0.26321808,0.3583221
860,19,8,3,0.3469554,0.5308802
861,23,8,3,0.40890837,0.6132054
862,24,8,2,0.45183632,0.6495414
863,25,8,3,0.2998492,0.47699526
864,26,8,3,0.22434789,0.35107782
865,29,8,3,0.39785987,0.56984425
866,30,8,3,0.3421642,0.55874544
867,31,8,3,0.35720208,0.5329787
868,32,8,3,0.23890083,0.3619687
869,33,8,3,0.41065305,0.58090025
870,34,8,3,0.2714151,0.5579483
871,35,8,3,0.42041138,0.6226045
872,36,8,2,0.45826378,0.6665102
873,37,8,3,0.41209462,0.6208531
874,38,8,2,0.43771172,0.6818471
875,39,8,3,0.4038695,0.6183827
876,40,8,2,0.44332018,0.6694383
877,41,8,2,0.42767888,0.6350179
878,42,8,3,0.39001623,0.61083645
879,43,8,3,0.33278355,0.5303429
880,44,8,3,0.30036268,0.5290991
881,45,8,3,0.33097768,0.5719221
882,46,8,3,0.2702165,0.473968
883,47,8,3,0.241538,0.4207954
884,48,8,3,0.077738576,0.32561806
885,49,8,3,0.28804117,0.379273
886,50,8,3,0.07364804,0.24890752
887,51,8,3,0.12705794,0.3777827
888,52,8,3,0.42042494,0.62060624
889,53,8,3,0.25483748,0.39832816
890,54,8,3,0.2838668,0.41614652
891,55,8,2,0.4312146,0.6614965
892,56,8,2,0.43677542,0.65696317
893,57,8,3,0.39885,0.62484044
894,58,8,3,0.38092232,0.6323175
895,59,8,3,0.35539,0.47753868
896,60,8,3,0.31946138,0.47758776
897,61,8,3,0.3273698,0.46982273
898,62,8,3,0.28514877,0.3903527
899,63,8,3,0.14691155,0.32424456
900,64,8,3,0.29631546,0.3679993
901,65,8,3,0.38062096,0.55151904
902,66,8,3,0.2726021,0.46787655
903,67,8,3,0.2847638,0.46557963
904,68,8,3,0.2882245,0.5510896
905,69,8,3,0.377067,0.49405703
906,71,8,3,0.25643545,0.39667943
907,72,8,3,0.05624392,0.46273574
908,73,8,3,0.17260042,0.6232653
909,74,8,3,0.13411579,0.5682855
910,75,8,3,0.24426056,0.46351808
911,78,8,3,0.085143596,0.5394898
912,79,8,3,0.17142597,0.67719257
913,80,8,3,0.23098305,0.7315502
914,81,8,3,0.1411522,0.6599632
915,82,8,3,0.059978377,0.52284706
916,83,8,3,0.0743194,0.46621388
917,84,8,3,0.12627389,0.6179115
918,85,8,3,0.06932139,0.54421985
919,86,8,3,0.17030865,0.6705743
920,87,8,3,0.14976309,0.66055715
921,88,8,3,0.06107534,0.49229127
922,89,8,3,0.14065702,0.6156172
923,90,8,3,0.23085555,0.7243051
924,91,8,3,0.24589653,0.73052186
925,92,8,3,0.2321364,0.7130487
926,93,8,3,0.17836237,0.6520585
927,94,8,3,0.07412099,0.49561277
928,95,8,3,0.024649555,0.4171477
929,96,8,3,0.09714145,0.5717702
930,97,8,3,0.054464728,0.50800776
931,98,8,3,0.061597794,0.533933
932,99,8,3,0.13597938,0.64904004
933,100,8,3,0.25615034,0.7073635
934,101,8,3,0.14547186,0.64971125
935,102,8,3,0.13816008,0.6283829
936,103,8,3,0.22713014,0.7054444
937,104,8,3,0.16040723,0.67036664
938,105,8,3,0.1989781,0.6745399
939,106,8,3,0.20394954,0.7119591
940,107,8,3,0.20127895,0.7098909
941,108,8,3,0.23009872,0.73242134
942,109,8,3,0.17563038,0.6624308
943,110,8,3,0.11034124,0.6117801
944,111,8,3,0.18668607,0.69544125
945,112,8,3,0.17864408,0.6566399
946,113,8,3,0.15853684,0.6555715
947,114,8,3,0.19050255,0.6769925
948,115,8,3,0.2149071,0.71802324
949,116,8,3,0.23056003,0.73061657
950,117,8,3,0.23010676,0.72401685
951,118,8,3,0.11059163,0.58695453
952,119,8,3,0.26134285,0.68708694
953,120,8,3,0.24568023,0.72821563
954,121,8,3,0.24573812,0.7283945
955,122,8,3,0.23084688,0.71863806
956,123,8,3,0.12761705,0.6383951
957,124,8,3,0.0375398,0.44948396
958,125,8,3,0.07963537,0.55722475
959,126,8,3,0.07260168,0.47227848
960,127,8,3,0.051592797,0.46904606
961,0,9,3,0.2782035,0.59434736
962,1,9,3,0.32679474,0.5947911
963,2,9,3,0.3572416,0.6126053
964,3,9,3,0.34202787,0.5780084
965,4,9,3,0.26039347,0.5418951
966,5,9,3,0.115043916,0.40729597
967,6,9,3,0.26788974,0.53830296
968,7,9,3,0.24631646,0.45154917
969,8,9,3,0.22010261,0.42835122
970,9,9,3,0.30764034,0.46828136
971,10,9,3,0.25728196,0.40152916
972,11,9,3,0.33689213,0.58284116
973,12,9,3,0.2729149,0.45328963
974,13,9,3,0.20018594,0.4792238
975,15,9,3,0.11565666,0.2972872
976,23,9,3,0.12687384,0.41885042
977,24,9,2,0.43514603,0.62345576
978,26,9,3,0.31919897,0.49771583
979,27,9,3,0.20669298,0.47335252
980,28,9,3,0.41948497,0.6212166
981,29,9,3,0.42499822,0.6157657
982,30,9,3,0.34673738,0.5912544
983,31,9,3,0.2604857,0.5137379
984,32,9,3,0.31416833,0.5809488
985,33,9,3,0.3140474,0.560486
986,34,9,3,0.4177518,0.6070459
987,35,9,3,0.41775066,0.60678416
988,36,9,2,0.37966764,0.6681065
989,37,9,3,0.36351013,0.48115763
990,38,9,3,0.37309828,0.59562135
991,39,9,2,0.4459668,0.64921963
992,40,9,3,0.35699418,0.5467724
993,41,9,2,0.45344752,0.65274227
994,42,9,2,0.44076324,0.6354539
995,43,9,3,0.3456675,0.5691745
996,44,9,3,0.315556,0.59988815
997,45,9,2,0.42192185,0.638633
998,46,9,3,0.39017954,0.6201727
999,47,9,3,0.100560464,0.3335484
1000,48,9,2,0.424965,0.63094896
1001,49,9,3,0.34059575,0.5715096
1002,50,9,3,0.06751512,0.3031035
1003,51,9,3,0.23681557,0.40179545
1004,52,9,3,0.27625874,0.55956626
1005,53,9,3,0.28589866,0.5512415
1006,54,9,3,0.17460811,0.40883812
1007,55,9,3,0.23634799,0.5516444
1008,56,9,3,0.13355169,0.3651352
1009,57,9,3,0.2411759,0.40679747
1010,58,9,3,0.10466724,0.2821048
1011,59,9,3,0.11887122,0.30319574
1012,60,9,3,0.15666336,0.34509632
1013,61,9,3,0.32547072,0.4833893
1014,62,9,3,0.3787919,0.4983871
1015,63,9,3,0.095088065,0.26737925
1016,64,9,3,0.23222235,0.41482213
1017,65,9,3,0.32825956,0.5899143
1018,66,9,3,0.3003586,0.5107014
1019,67,9,3,0.07146168,0.29612228
1020,68,9,3,0.15248938,0.38731322
1021,69,9,3,0.23462723,0.49324945
1022,70,9,3,0.06865511,0.28510392
1023,72,9,3,0.077221096,0.25893015
1024,73,9,3,0.16672474,0.57434005
1025,74,9,3,0.034181286,0.4407213
1026,75,9,3,0.0849245,0.47709376
1027,76,9,3,0.02678711,0.32364836
1028,77,9,3,0.15025344,0.61670846
1029,78,9,3,0.24163978,0.71838284
1030,79,9,3,0.18028764,0.64381707
1031,80,9,3,0.14434284,0.591079
1032,81,9,3,0.10180916,0.5590571
1033,82,9,3,0.14458443,0.62474704
1034,83,9,3,0.23259808,0.67124885
1035,84,9,3,0.02221646,0.27931386
1036,85,9,3,0.025769355,0.3725701
1037,86,9,3,0.058363006,0.52742386
1038,87,9,3,0.07385274,0.5469377
1039,88,9,3,0.06684747,0.52227694
1040,89,9,3,0.08976107,0.53415304
1041,90,9,3,0.051437445,0.45457992
1042,91,9,3,0.08263763,0.5292882
1043,92,9,3,0.1402771,0.60314715
1044,93,9,3,0.056348808,0.5343963
1045,94,9,3,0.042831775,0.4967089
1046,95,9,3,0.022671027,0.40620908
1047,96,9,3,0.18447407,0.67670584
1048,97,9,3,0.05872112,0.49214476
1049,98,9,3,0.14255297,0.65215355
1050,99,9,3,0.08905186,0.56617165
1051,100,9,3,0.035285514,0.41752848
1052,101,9,3,0.17768435,0.693142
1053,102,9,3,0.23310733,0.72841364
1054,103,9,3,0.15659925,0.6405193
1055,104,9,3,0.12189017,0.62660587
1056,105,9,3,0.13505436,0.6344901
1057,106,9,3,0.049632505,0.48125762
1058,107,9,3,0.06747925,0.51109236
1059,108,9,3,0.1464495,0.6537825
1060,109,9,3,0.057485033,0.44546568
1061,110,9,3,0.13168915,0.6492665
1062,111,9,3,0.0616905,0.5018065
1063,112,9,3,0.07556551,0.5087203
1064,113,9,3,0.09872709,0.59059787
1065,114,9,3,0.054811195,0.52925104
1066,115,9,3,0.041779324,0.44652054
1067,116,9,3,0.10095885,0.580229
1068,117,9,3,0.1675681,0.65804875
1069,118,9,3,0.08201608,0.5465508
1070,119,9,3,0.22233404,0.70736533
1071,120,9,3,0.027050706,0.39936393
1072,121,9,3,0.09043515,0.5254305
1073,122,9,3,0.044515558,0.45343268
1074,123,9,3,0.09245444,0.34034175
1075,124,9,3,0.05690272,0.4034809
1076,125,9,3,0.047986615,0.46874115
1077,126,9,3,0.17228812,0.6659482
1078,127,9,3,0.15256548,0.66399175
1079,0,10,3,0.27618432,0.48362562
1080,1,10,3,0.11691973,0.33163667
1081,2,10,3,0.32065696,0.5843762
1082,3,10,3,0.25874317,0.40955544
1083,4,10,3,0.28481293,0.5022338
1084,5,10,3,0.2717068,0.5016163
1085,6,10,3,0.15067998,0.42951378
1086,7,10,3,0.22096813,0.44271278
1087,8,10,3,0.36238873,0.6278641
1088,9,10,2,0.3884182,0.6647649
1089,10,10,3,0.37762243,0.62015074
1090,11,10,3,0.24415785,0.39839974
1091,12,10,3,0.3178895,0.4769714
1092,13,10,3,0.36995268,0.6011561
1093,14,10,3,0.15453945,0.28956598
1094,17,10,3,0.2404257,0.36676797
1095,21,10,3,0.3577905,0.5475471
1096,22,10,3,0.3189204,0.53195834
1097,23,10,3,0.31620157,0.529101
1098,24,10,2,0.4277526,0.62789035
1099,25,10,3,0.41484714,0.60318315
1100,26,10,2,0.4102285,0.6643066
1101,27,10,3,0.40327692,0.6017584
1102,28,10,3,0.2935547,0.5332418
1103,29,10,2,0.43535984,0.6717351
1104,30,10,3,0.34330517,0.57223934
1105,31,10,3,0.33892837,0.59351283
1106,32,10,2,0.41627645,0.66615593
1107,33,10,2,0.45345026,0.670091
1108,34,10,3,0.31870043,0.57986426
1109,35,10,3,0.3723899,0.591716
1110,36,10,3,0.24369368,0.44567162
1111,37,10,3,0.31815195,0.5972969
1112,38,10,2,0.44287077,0.64468235
1113,39,10,2,0.46261945,0.68022007
1114,40,10,3,0.42125842,0.6162874
1115,41,10,3,0.34531018,0.56141096
1116,42,10,3,0.34981158,0.5423171
1117,43,10,2,0.45513564,0.6590294
1118,44,10,3,0.3253212,0.6239809
1119,45,10,3,0.41061017,0.6040901
1120,46,10,2,0.4397681,0.6375963
1121,47,10,2,0.4289398,0.6313792
1122,48,10,3,0.2793061,0.40317652
1123,49,10,3,0.15373749,0.5599005
1124,50,10,3,0.33677718,0.5822633
1125,51,10,3,0.38009733,0.6385722
1126,52,10,3,0.35312608,0.6020291
1127,53,10,3,0.38264957,0.5949958
1128,54,10,3,0.3098979,0.5474827
1129,55,10,2,0.41655722,0.6306188
1130,56,10,3,0.3791959,0.63034153
1131,57,10,2,0.3869843,0.6512495
1132,58,10,3,0.3176999,0.4588698
1133,59,10,3,0.28257617,0.39262518
1134,60,10,3,0.26925436,0.364324
1135,62,10,3,0.1604934,0.36553574
1136,63,10,3,0.12979564,0.42620045
1137,65,10,3,0.41901788,0.5457826
1138,66,10,3,0.06766472,0.44631428
1139,67,10,3,0.29970422,0.4953181
1140,69,10,3,0.22792418,0.35754216
1141,70,10,3,0.18112287,0.3168867
1142,71,10,3,0.10463014,0.28443167
1143,72,10,3,0.10905331,0.27722368
1144,73,10,3,0.22432765,0.38459656
1145,74,10,3,0.04859893,0.49463463
1146,75,10,3,0.06186045,0.5131295
1147,76,10,3,0.04610859,0.4256346
1148,77,10,3,0.0631475,0.44252822
1149,78,10,3,0.13349244,0.5959661
1150,79,10,3,0.18648602,0.6361555
1151,80,10,3,0.28796637,0.68361735
1152,81,10,3,0.25889388,0.70631284
1153,82,10,3,0.06913548,0.51129603
1154,83,10,3,0.037441302,0.43247882
1155,84,10,3,0.25711757,0.71728337
1156,85,10,3,0.06659884,0.5010506
1157,86,10,3,0.17376801,0.614191
1158,87,10,3,0.14477132,0.59962225
1159,88,10,3,0.11624572,0.6126915
1160,89,10,3,0.033444457,0.3935073
1161,90,10,3,0.092683434,0.52920485
1162,91,10,3,0.22133195,0.7263176
1163,92,10,3,0.14425269,0.62864053
1164,93,10,3,0.07625913,0.48582083
1165,94,10,3,0.14286636,0.5856011
1166,95,10,3,0.17199631,0.6684381
1167,96,10,3,0.18200944,0.6769034
1168,97,10,3,0.1011514,0.6071444
1169,98,10,3,0.23328494,0.7323742
1170,99,10,3,0.15141,0.6216024
1171,100,10,3,0.23239164,0.73319465
1172,101,10,3,0.13845499,0.6245082
1173,102,10,3,0.114439905,0.6075666
1174,103,10,3,0.15844382,0.66519016
1175,104,10,3,0.12597613,0.6426382
1176,105,10,3,0.16876213,0.65184975
1177,106,10,3,0.10384108,0.60186243
1178,107,10,3,0.15768208,0.6663091
1179,108,10,3,0.17711715,0.6574726
1180,109,10,3,0.17697635,0.6526856
1181,110,10,3,0.14993152,0.60958254
1182,111,10,3,0.17171742,0.61902654
1183,112,10,3,0.07410201,0.5325103
1184,113,10,3,0.123213716,0.601671
1185,114,10,3,0.13652484,0.6013317
1186,115,10,3,0.09710061,0.5067585
1187,116,10,3,0.26808646,0.7288432
1188,117,10,3,0.21011373,0.689985
1189,118,10,3,0.20899135,0.71758884
1190,119,10,3,0.06572973,0.47526777
1191,120,10,3,0.00998399,0.2964059
1192,121,10,3,0.05179222,0.47787505
1193,122,10,3,0.1547333,0.66174054
1194,124,10,3,0.12326379,0.5818471
1195,125,10,3,0.07870803,0.5265098
1196,126,10,3,0.102575794,0.5908538
1197,127,10,3,0.24098341,0.7339138
1198,0,11,3,0.111436576,0.35570723
1199,1,11,3,0.13007966,0.30512232
1200,2,11,3,0.095947355,0.2748127
1201,3,11,3,0.22097519,0.40641084
1202,4,11,3,0.24812005,0.39414123
1203,5,11,3,0.035595186,0.28816688
1204,6,11,3,0.07318336,0.258355
1205,7,11,3,0.30304888,0.42935836
1206,8,11,3,0.30722877,0.6176963
1207,9,11,3,0.33138165,0.57856476
1208,10,11,3,0.24285144,0.5467979
1209,11,11,3,0.30519545,0.53567934
1210,12,11,3,0.263142,0.36747146
1211,13,11,3,0.14414404,0.35250762
1212,18,11,3,0.0762486,0.29543304
1213,21,11,2,0.43655348,0.62056607
1214,22,11,3,0.4231798,0.6147098
1215,23,11,3,0.36885953,0.4175092
1216,24,11,2,0.4342432,0.6306653
1217,25,11,3,0.33601326,0.57117254
1218,26,11,3,0.38378176,0.5847069
1219,27,11,2,0.44462895,0.62729126
1220,28,11,3,0.34312493,0.53951395
1221,29,11,3,0.29556578,0.5773056
1222,30,11,2,0.44379213,0.656923
1223,31,11,3,0.25579324,0.4804264
1224,32,11,2,0.4296146,0.62945384
1225,33,11,3,0.4037827,0.60709137
1226,35,11,3,0.32817245,0.5362981
1227,36,11,3,0.34293628,0.568999
1228,37,11,2,0.44263706,0.66472137
1229,38,11,2,0.4238739,0.6391038
1230,40,11,3,0.41489545,0.5997583
1231,42,11,3,0.26368934,0.5535709
1232,43,11,3,0.4198725,0.604012
1233,44,11,3,0.38816047,0.5683112
1234,45,11,3,0.29613563,0.5561123
1235,46,11,3,0.3985893,0.61939037
1236,47,11,3,0.42195797,0.61890596
1237,48,11,3,0.20375244,0.44931903
1238,49,11,3,0.23334405,0.61325175
1239,50,11,3,0.36297962,0.59526026
1240,51,11,3,0.3986488,0.6084216
1241,52,11,3,0.3285569,0.54317546
1242,53,11,3,0.1379543,0.46064118
1243,54,11,2,0.43954754,0.62335765
1244,55,11,3,0.2886679,0.54195684
1245,56,11,2,0.43161362,0.65475285
1246,57,11,3,0.39537475,0.5110322
1247,58,11,3,0.27729002,0.38988298
1248,59,11,3,0.083586894,0.25653857
1249,60,11,3,0.2100615,0.3053986
1250,61,11,3,0.32314327,0.66197896
1251,62,11,3,0.10270824,0.45357555
1252,63,11,3,0.11156972,0.3026947
1253,65,11,3,0.060497276,0.27894628
1254,72,11,3,0.041219812,0.25429076
1255,73,11,3,0.28339553,0.43732947
1256,74,11,3,0.041614205,0.26270398
1257,75,11,3,0.069397405,0.2648581
1258,76,11,3,0.14940168,0.5113168
1259,77,11,3,0.18583347,0.577786
1260,78,11,3,0.06764929,0.48028433
1261,79,11,3,0.24303816,0.37887946
1262,80,11,3,0.08423306,0.553128
1263,81,11,3,0.17514825,0.6459098
1264,82,11,3,0.22540674,0.68033665
1265,83,11,3,0.21439356,0.7078893
1266,84,11,3,0.19465555,0.666506
1267,85,11,3,0.086385176,0.54057914
1268,86,11,3,0.14213158,0.5967683
1269,87,11,3,0.072084755,0.5045973
1270,88,11,3,0.19241056,0.6453294
1271,89,11,3,0.26079157,0.72857547
1272,90,11,3,0.12810194,0.58671725
1273,91,11,3,0.17716049,0.6192051
1274,92,11,3,0.06359823,0.44032234
1275,93,11,3,0.24110325,0.60313696
1276,94,11,3,0.17658927,0.6334614
1277,95,11,3,0.10600633,0.56716067
1278,96,11,3,0.039429028,0.4650652
1279,97,11,3,0.048177194,0.4967368
1280,98,11,3,0.06092553,0.5107313
1281,99,11,3,0.11253622,0.57603544
1282,100,11,3,0.09093132,0.519802
1283,101,11,3,0.15428503,0.64337105
1284,102,11,3,0.025764242,0.42806154
1285,103,11,3,0.06484655,0.536475
1286,104,11,3,0.034992777,0.47532102
1287,105,11,3,0.14456852,0.6620653
1288,106,11,3,0.12422625,0.65135413
1289,107,11,3,0.11123493,0.59030825
1290,108,11,3,0.042463858,0.50649226
1291,109,11,3,0.04720781,0.48194876
1292,110,11,3,0.12035651,0.5879066
1293,111,11,3,0.17530702,0.6669174
1294,112,11,3,0.11260562,0.5856311
1295,113,11,3,0.13811511,0.6463834
1296,114,11,3,0.124442615,0.5967261
1297,115,11,3,0.245896,0.73449165
1298,116,11,3,0.09212067,0.5568527
1299,117,11,3,0.1591335,0.67339444
1300,118,11,3,0.12785749,0.5849852
1301,119,11,3,0.06059973,0.51232606
1302,120,11,3,0.09176362,0.54518265
1303,121,11,3,0.08594241,0.564508
1304,122,11,3,0.12746432,0.6332142
1305,123,11,3,0.107380226,0.5767835
1306,124,11,3,0.025622455,0.3704805
1307,125,11,3,0.0399931,0.49099177
1308,126,11,3,0.12987387,0.62431115
1309,127,11,3,0.12139427,0.59578615
1310,0,12,3,0.13916945,0.28283846
1311,1,12,3,0.22873412,0.39981887
1312,2,12,3,0.21751188,0.40824732
1313,3,12,3,0.24986932,0.38860545
1314,4,12,3,0.21082656,0.4267868
1315,5,12,3,0.13309078,0.2762
1316,6,12,3,0.36077777,0.52613354
1317,7,12,2,0.3720639,0.6686189
1318,8,12,3,0.2991258,0.5416177
1319,9,12,3,0.3765071,0.63260144
1320,10,12,3,0.14357689,0.43282497
1321,11,12,3,0.3595431,0.54569215
1322,12,12,3,0.28221592,0.4309862
1323,13,12,3,0.16846116,0.32245454
1324,15,12,3,0.2624354,0.45814466
1325,16,12,3,0.32570004,0.48320112
1326,17,12,3,0.38103113,0.57687235
1327,20,12,3,0.3155517,0.4316681
1328,21,12,3,0.21652885,0.5454065
1329,22,12,3,0.36799166,0.5360972
1330,23,12,3,0.36734584,0.6007586
1331,24,12,3,0.41349372,0.5879691
1332,25,12,3,0.3774176,0.617605
1333,26,12,3,0.3961437,0.58988595
1334,28,12,2,0.43497616,0.646714
1335,29,12,2,0.41612107,0.67412955
1336,30,12,2,0.4637949,0.60672987
1337,31,12,2,0.4390027,0.6342467
1338,32,12,3,0.33859724,0.52282417
1339,33,12,3,0.35864338,0.54403144
1340,34,12,2,0.4032885,0.64513445
1341,35,12,3,0.29124087,0.52183574
1342,36,12,3,0.22444876,0.40304804
1343,37,12,2,0.4342558,0.6316903
1344,38,12,2,0.44582027,0.6397524
1345,39,12,3,0.3945593,0.53307825
1346,40,12,3,0.32888353,0.56381464
1347,41,12,2,0.43236688,0.62737274
1348,42,12,3,0.26944917,0.48806587
1349,43,12,3,0.38013157,0.560675
1350,44,12,3,0.37556893,0.5860835
1351,45,12,2,0.45852438,0.6700436
1352,46,12,2,0.4393204,0.66148204
1353,47,12,2,0.43331975,0.6333931
1354,48,12,2,0.429865,0.6296564
1355,49,12,2,0.46609536,0.60590166
1356,50,12,2,0.40572503,0.6504281
1357,51,12,2,0.45836875,0.6689155
1358,52,12,3,0.35147667,0.59440154
1359,53,12,3,0.36059254,0.41399
1360,54,12,2,0.4390823,0.68850845
1361,55,12,3,0.37551343,0.60135424
1362,56,12,3,0.34168312,0.574187
1363,57,12,3,0.37593508,0.628873
1364,58,12,3,0.29511523,0.3864377
1365,59,12,3,0.35201424,0.51387084
1366,60,12,3,0.32866877,0.42945817
